Ügyfélszám;Ügyfél név;Mobilszám;SIM státusz;Tarifacsomag;Tétel;Díj jellege;Év;Hónap;Kiszámlázott idõszak kezdete;darabszám;árazott perc;adatmennyiség (Mbyte);Egységár;Nettó összeg;Bruttó összeg;;Áfa összege;Kedvezménnyel csökkentett Nettó összeg;Kedvezménnyel csökkentett Bruttó összeg;Kedvezménnyel csökkentett Áfa összeg;Áfa kulcsa
138800;Astra Zeneca Kft. ;209399504;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;209399504;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;209399504;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;209399504;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;209399504;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.01;37;;341,18;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209399579;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.08;2;;;52,75;105,5;133,985;;28,485;105,5;133,985;28,485;27
138800;Astra Zeneca Kft. ;209399579;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.22;2;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209399579;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.10.29;2;1,17;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209399579;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.04;6;;5,16;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209399579;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;209399579;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;209399579;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;209399579;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;209399579;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.01;105;;815,23;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209399609;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.10;2;37,02;;71,65;2652,24;3368,3448;;716,1048;2652,24;3368,3448;716,1048;27
138800;Astra Zeneca Kft. ;209399609;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Forgalmi;2019;11;2019.10.26;1;0,24;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209399609;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.04;70;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209399609;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.04;300;1173,85;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209399609;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.01;13;;495,06;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209399609;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.04;10;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209399609;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.05;6;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209399609;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.10.26;14;;32,16;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209399609;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.10.26;3;4,05;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209399609;A;Üzleti elõfizetés             ;Nemzetközi kedvezmény 40%     ;Forgalmi;2019;11;2019.11.10;;;;-1060,9;0;0;;0;-1060,9;-1347,343;-286,443;27
138800;Astra Zeneca Kft. ;209399609;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;209399609;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;209399609;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;209399609;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;209399609;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.01;295;;7184,13;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209399609;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.10.26;10;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209399609;A;Üzleti elõfizetés             ;MMS                           ;Forgalmi;2019;11;2019.11.05;1;;;111,4;111,4;141,478;;30,078;111,4;141,478;30,078;27
138800;Astra Zeneca Kft. ;209399724;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Forgalmi;2019;11;2019.10.26;2;1,09;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209399724;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.06;12;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209399724;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.04;70;531,14;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209399724;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.10.30;1;;1,86;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209399724;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.03;6;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209399724;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.10.31;2;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209399724;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;209399724;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;209399724;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;209399724;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;209399724;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.03;105;;442,21;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209399724;A;Üzleti elõfizetés             ;MMS                           ;Forgalmi;2019;11;2019.11.03;1;;;111,4;111,4;141,478;;30,078;111,4;141,478;30,078;27
138800;Astra Zeneca Kft. ;209399844;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.05;17;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209399844;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.03;48;186,59;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209399844;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.05;4;7,89;;111,81;881,43;1119,4161;;237,9861;881,43;1119,4161;237,9861;27
138800;Astra Zeneca Kft. ;209399844;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.07;3;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209399844;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.04;6;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209399844;A;Üzleti elõfizetés             ;Nemzetközi kedvezmény 40%     ;Forgalmi;2019;11;2019.11.05;;;;-352,57;0;0;;0;-352,57;-447,7639;-95,1939;27
138800;Astra Zeneca Kft. ;209399844;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;209399844;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;209399844;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;209399844;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;209399844;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.01;235;;2452,9;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209399844;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.10.31;4;2,8;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209399844;A;Üzleti elõfizetés             ;MMS                           ;Forgalmi;2019;11;2019.11.06;1;;;111,4;111,4;141,478;;30,078;111,4;141,478;30,078;27
138800;Astra Zeneca Kft. ;209426703;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.04;131;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209426703;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.05;43;483,13;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209426703;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.01;175;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209426703;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.05;107;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209426703;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.02;7;;287,65;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209426703;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;209426703;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;209426703;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;209426703;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;209426703;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.01;181;;2477,62;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209426708;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.21;2;25,99;;71,65;1861,7;2364,359;;502,659;1861,7;2364,359;502,659;27
138800;Astra Zeneca Kft. ;209426708;A;Üzleti elõfizetés             ;MMS                           ;Forgalmi;2019;11;2019.11.05;1;;;111,4;111,4;141,478;;30,078;111,4;141,478;30,078;27
138800;Astra Zeneca Kft. ;209426708;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.03;92;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209426708;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.04;118;498,2;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209426708;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.03;15;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209426708;A;Üzleti elõfizetés             ;Nemzetközi kedvezmény 40%     ;Forgalmi;2019;11;2019.11.21;;;;-744,68;0;0;;0;-744,68;-945,7436;-201,0636;27
138800;Astra Zeneca Kft. ;209426708;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;209426708;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;209426708;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;209426708;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;209426708;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.01;413;;1506;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209426710;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Forgalmi;2019;11;2019.10.29;1;2,6;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209426710;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.10.28;17;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209426710;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Forgalmi;2019;11;2019.10.30;1;1,84;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209426710;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.13;19;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209426710;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.07;6;13,01;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209426710;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.05;1;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209426710;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.10.29;10;;44,87;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209426710;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.10.28;6;8,25;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209426710;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;209426710;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;209426710;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;209426710;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;209426710;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.01;253;;1291,38;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209426710;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.10.28;27;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209426715;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;209426715;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;209426715;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;209426715;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;209426716;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;209426716;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;209426716;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;209426716;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;209426717;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Forgalmi;2019;11;2019.11.12;10;36,35;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209426717;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.12;27;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209426717;A;Üzleti elõfizetés             ;MMS                           ;Forgalmi;2019;11;2019.11.05;1;;;111,4;111,4;141,478;;30,078;111,4;141,478;30,078;27
138800;Astra Zeneca Kft. ;209426717;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.05;10;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209426717;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.01;23;98,26;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209426717;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.08;1;8,97;;111,81;1002,56;1273,2512;;270,6912;1002,56;1273,2512;270,6912;27
138800;Astra Zeneca Kft. ;209426717;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.04;5;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209426717;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.12;31;;282,26;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209426717;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.12;3;9,79;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209426717;A;Üzleti elõfizetés             ;Nemzetközi kedvezmény 40%     ;Forgalmi;2019;11;2019.11.08;;;;-401,02;0;0;;0;-401,02;-509,2954;-108,2754;27
138800;Astra Zeneca Kft. ;209426717;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;209426717;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;209426717;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;209426717;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;209426717;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.01;394;;2392,13;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209426717;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.12;6;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209426717;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.04;48;55,26;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209433083;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.14;3;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209433083;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.06;14;57,71;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209433083;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.07;2;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209433083;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;209433083;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;209433083;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;209433083;A;Üzleti elõfizetés             ;Teljeskörû roaming tilt KAC   ;Rendszeres;2019;11;2019.10.26;;;;500;500;635;;135;500;635;135;27
138800;Astra Zeneca Kft. ;209433083;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;209433083;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.01;45;;347,37;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209504253;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.04;9;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209504253;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.04;10;30,32;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209504253;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
138800;Astra Zeneca Kft. ;209504253;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Rendszeres;2019;11;2019.10.26;;;;3614,17;3614,17;3794,8785;;180,7085;3614,17;3794,8785;180,7085;5
138800;Astra Zeneca Kft. ;209504253;A;Üzleti elõfizetés             ;Havidíj 600 Ft                ;Rendszeres;2019;11;2019.10.26;;;;600;600;762;;162;600;762;162;27
138800;Astra Zeneca Kft. ;209504253;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Rendszeres;2019;11;2019.10.26;;;;2600;2600;3302;;702;2600;3302;702;27
138800;Astra Zeneca Kft. ;209504253;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.01;56;;20,82;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209559104;A;Üzleti elõfizetés             ;Üzleti elõfizetés             ;Forgalmi;2019;11;2019.11.12;2;31,47;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209559104;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.12;30;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209559104;A;Üzleti elõfizetés             ;MMS                           ;Forgalmi;2019;11;2019.11.12;2;;;111,4;222,8;282,956;;60,156;222,8;282,956;60,156;27
138800;Astra Zeneca Kft. ;209559104;A;Üzleti elõfizetés             ;MMS                           ;Forgalmi;2019;11;2019.11.25;1;;;111,4;111,4;141,478;;30,078;111,4;141,478;30,078;27
138800;Astra Zeneca Kft. ;209559104;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.01;125;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209559104;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.04;39;361,24;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209559104;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.12;1;;10,04;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209559104;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.05;16;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209559104;A;Üzleti elõfizetés             ;SMS                           ;Forgalmi;2019;11;2019.11.04;55;;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209559104;A;Üzleti elõfizetés             ;Váll. Hipernet Active         ;Forgalmi;2019;11;2019.11.12;26;;130,23;;0;0;;0;0;0;0;5
138800;Astra Zeneca Kft. ;209559104;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.12;1;;0,393554688;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209559104;A;Üzleti elõfizetés             ;Company Policy                ;Forgalmi;2019;11;2019.11.12;9;59,7;;;0;0;;0;0;0;0;27
138800;Astra Zeneca Kft. ;209559104;A;Üzleti elõfizetés             ;Mobil Int.60%havidíjkedv      ;Rendszeres;2019;11;2019.10.26;;;;-2168,5;0;0;;0;-2168,5;-2276,925;-108,425;5
